animal_id,last_weight,last_weight_date
7242,95.0,2023-08-09 12:56:29.421
7243,115.0,2023-02-05 15:15:15.187
7244,53.8,2020-12-14 14:00:15.729
7245,47.0,2020-12-14 10:20:56.255
7246,64.6,2020-12-14 15:01:49.293
7247,58.4,2020-12-14 11:36:18.778
7248,55.6,2020-12-14 10:48:35.845
7249,101.0,2022-02-04 15:35:40.476
7250,96.0,2022-02-26 13:08:52.73
7251,124.0,2023-08-09 11:25:44.893
7252,52.4,2020-12-14 14:06:06.688
7253,59.6,2020-12-14 15:18:27.857
7254,66.2,2020-12-14 15:16:50.12
7255,112.0,2022-02-04 15:21:59.498
7256,66.4,2020-12-14 14:21:46.15
7257,81.5,2023-08-09 12:15:35.447
7258,96.0,2021-12-20 13:44:01.89
7259,119.0,2023-08-09 13:00:14.679
7260,106.0,2023-02-05 15:36:42.351
7261,53.4,2020-12-14 14:11:06.668
7262,54.6,2020-12-14 12:06:06.003
7263,63.6,2020-07-19 13:39:00.026
7264,53.8,2020-12-14 10:11:31.834
7266,"",
7267,56,2020-12-14 09:44:23.787
7268,66.6,2020-12-14 15:09:09.15
7269,54.2,2020-12-14 15:00:02.012
7270,47.8,2020-12-14 14:14:18.202
7271,108.0,2024-01-02 09:41:25.394
7272,96.5,2022-02-27 14:25:01.21
7273,92.5,2022-02-27 13:00:44.187
7274,108.0,2021-12-20 13:09:40.364
7275,112.0,2023-08-09 08:52:35.545
7276,"",
7277,103.0,2021-12-20 11:08:20.207
7278,63.0,2020-12-14 15:00:56.941
7279,56.6,2020-12-14 11:37:21.952
7280,102.0,2023-08-09 12:28:35.755
7281,107.0,2023-08-09 08:40:00.11
7282,70.8,2020-07-19 14:27:55.7
7283,66.6,2020-12-14 14:37:42.428
7284,100,2021-12-20 14:09:00.172
7285,119.0,2023-08-09 10:43:03.242
7286,110.0,2023-08-09 07:01:10.423
7287,61.6,2020-12-14 13:52:14.253
7288,67.0,2020-12-14 15:20:43.568
7289,68.0,2020-12-14 15:06:33.987
7290,63.0,2020-12-14 13:46:27.662
7291,99,2021-12-20 13:10:37.871
7292,63.4,2020-12-14 13:47:42.202
7293,98.0,2023-08-09 15:00:16.487
7294,66.2,2020-07-19 14:00:37.12
7295,58.4,2020-12-14 11:02:38.895
7296,65.8,2020-12-14 14:12:18.431
7297,99.5,2024-01-03 08:37:17.61
7298,112.0,2023-08-09 07:38:17.232
7299,108.0,2023-08-09 12:50:21.957
7300,62.8,2020-12-14 15:07:53.281
7301,"",
7302,68.0,2020-12-14 14:58:17.922
7303,90.0,2022-02-27 12:24:08.226
7304,56.4,2020-12-14 13:42:53.225
7305,67.2,2020-12-14 14:44:14.745
7306,41.4,2020-12-14 10:49:17.213
7307,57.0,2020-12-14 14:39:23.903
7308,55.6,2020-12-14 14:35:05.588
7309,58.4,2020-12-14 12:02:01.478
7310,62.0,2020-12-14 10:29:20.663
7311,103.0,2023-08-09 12:54:32.317
7312,52.8,2020-12-14 10:08:38.39
7313,57.4,2020-12-14 10:03:08.306
7314,59.2,2020-12-14 11:48:48.612
7315,95.0,2022-02-26 13:42:48.345
7316,58,2020-12-14 14:18:38.929
7317,113.0,2023-02-05 16:48:00.366
7318,97.5,2022-02-27 14:18:15.654
7319,89.5,2022-08-21 12:18:44.033
7320,65.8,2020-12-14 11:39:12.544
7321,58.6,2020-12-14 11:43:44.569
7322,68.4,2020-07-19 13:06:40.955
7323,56.4,2020-12-14 11:40:43.708
7324,120.0,2023-10-02 17:07:17.84
7325,61.6,2020-12-14 14:50:36.994
7326,64.4,2020-12-14 14:20:34.515
7327,57.6,2020-12-14 15:03:01.657
7328,58.0,2020-12-14 09:54:18.404
7329,153.0,2024-01-04 10:33:55.018
7330,66.8,2020-12-14 14:44:53.231
7331,44.4,2020-12-14 11:34:24.553
7332,100.0,2022-09-11 12:51:33.422
7333,94.5,2023-08-09 09:24:03.301
7334,75.5,2022-02-26 13:22:21.364
7335,59.6,2020-12-14 14:59:54.37
7336,172.0,2024-01-04 10:38:09.089
7337,57.4,2020-12-14 10:30:32.384
7338,65.4,2020-12-14 14:44:23.446
7339,65.8,2020-12-14 11:50:03.909
7340,53.8,2020-12-14 10:22:48.39
7341,64.0,2020-07-19 12:46:56.39
7342,94.0,2021-12-20 11:34:05.358
7343,59.4,2020-11-24 13:21:50.219
7344,60.4,2020-12-14 15:11:48.361
7345,40.4,2020-12-14 09:46:52.824
7346,65.8,2020-12-14 13:46:37.205
7347,"",
7348,60.0,2020-12-14 14:52:03.302
7349,101.0,2023-02-05 15:45:58.126
7350,63,2020-07-19 14:24:53.371
7351,75.2,2020-12-14 15:19:25.256
7352,80.5,2022-02-27 12:21:11.156
7353,45.4,2020-12-14 12:15:29.555
7354,92.5,2022-02-26 13:08:32.735
7355,59.2,2020-12-14 13:59:14.311
7356,45.8,2020-12-14 14:10:44.519
7357,42.6,2020-12-14 15:20:13.405
7358,58.0,2020-12-14 14:24:19.523
7359,62.4,2020-07-19 13:24:47.802
7360,139.0,2023-02-07 15:04:14.157
7361,90.5,2021-12-20 13:26:03.625
7362,58.2,2020-12-14 14:27:26.567
7363,114,2021-09-11 07:26:34.368
7364,111,2023-08-09 13:35:53.8
7365,61.2,2020-12-14 14:05:48.077
7366,62.2,2020-12-14 15:20:01.804
7367,54.2,2020-12-14 10:58:03.319
7368,128.0,2024-01-04 10:27:15.682
7369,63.6,2020-12-14 14:06:59.658
7370,48.8,2020-12-14 09:43:57.783
7371,105,2022-02-27 12:00:35.219
7372,66.6,2020-12-14 13:52:23.176
7373,44.8,2020-12-14 11:50:21.652
7374,82.4,2020-12-14 12:08:36.522
7375,53.8,2020-12-14 10:28:24.487
7376,61.4,2020-11-24 12:06:49.077
7377,50.8,2020-12-14 09:56:17.47
7378,60.2,2020-12-14 15:15:16.104
7379,45.6,2020-12-14 10:37:33.067
7380,"",
7381,51,2020-12-14 10:48:24.941
7382,61.8,2020-12-14 15:07:36.271
7383,69.6,2020-12-14 15:03:39.396
7384,81.6,2020-12-14 13:57:00.132
7385,64,2022-02-27 14:23:39.764
7386,70.5,2022-02-27 11:20:41.521
7387,66,2020-07-19 12:47:53.227
7388,51.6,2020-12-14 12:16:20.635
7389,50.0,2020-12-14 14:04:54.613
7390,55.6,2020-12-14 12:05:46.656
7391,51.2,2020-12-14 11:56:52.852
7392,58.6,2020-12-14 11:06:26.908
7393,53,2020-12-14 15:06:24.811
7394,46.6,2020-12-14 15:06:14.674
7395,54.0,2020-12-14 13:57:30.757
7396,72.6,2020-07-19 14:00:54.397
7397,59.6,2020-11-24 12:43:27.697
7398,63.4,2020-12-14 13:41:31.728
7399,66.0,2020-07-19 13:35:33.598
7400,47.6,2020-12-14 10:39:21.694
7401,46.6,2020-12-14 09:42:57.448
7402,"",
7403,77.6,2020-07-19 13:26:32.87
7404,54.6,2020-12-14 11:40:32.037
7405,51.8,2020-12-14 11:38:10.219
7406,107.0,2023-08-09 14:07:36.059
7407,72.4,2020-12-14 15:14:37.179
7408,66.8,2020-07-19 14:44:40.832
7409,56.0,2020-12-14 14:10:54.745
7410,123.0,2023-08-09 12:09:12.999
7411,55.4,2020-12-14 10:50:59.092
7412,55.6,2020-12-14 11:06:01.716
7413,70.0,2020-12-14 14:08:03.74
7414,"",
7415,171.0,2024-01-04 10:16:20.787
7416,39.0,2020-12-14 11:43:56.69
7417,49.2,2020-12-14 10:11:19.851
7418,58.8,2020-12-14 11:47:13.355
7419,64.2,2020-12-14 15:15:07.581
7420,67.8,2020-12-14 13:58:41.687
7421,55.8,2020-12-14 14:36:18.182
7422,"",
7423,70.4,2020-07-19 12:45:06.467
7424,111.0,2021-12-20 13:51:39.312
7425,50.2,2020-12-14 10:09:19.786
7426,119.0,2023-02-05 16:21:49.319
7427,95.0,2022-02-27 12:47:21.374
7428,51.6,2020-11-24 09:51:33.726
7429,46.0,2020-12-14 10:09:30.821
7430,"",
7431,63.4,2020-07-19 13:39:58.416
7432,46.4,2020-12-14 13:56:07.382
7433,"",
7434,53.4,2020-12-14 12:03:34.506
7435,55.0,2020-12-14 13:51:20.643
7436,49.8,2020-12-14 15:18:45.515
7437,70.6,2020-07-19 14:04:06.299
7438,52.8,2020-12-14 10:12:47.175
7439,53.8,2020-12-14 15:08:23.767
7440,46.8,2020-12-14 09:45:15.912
7441,47.8,2020-12-14 14:11:58.012
7442,60.8,2020-12-14 10:51:57.314
7443,137.0,2020-12-14 13:53:57.265
7444,58.2,2020-12-14 11:44:47.82
7445,52.2,2020-12-14 11:04:15.894
7446,58.8,2020-12-14 11:58:16.844
7447,15.8,2020-05-22 10:53:15.69
7448,125.0,2024-01-03 09:12:41.532
7449,53,2020-12-14 12:06:53.715
7450,65.2,2020-12-14 15:05:43.719
7451,56.6,2020-11-24 12:37:38.317
7452,58.4,2020-12-14 15:19:35.976
7453,53.2,2020-12-14 09:55:04.262
7454,63.6,2020-12-14 14:44:40.625
7455,62.4,2020-12-14 13:43:27.836
7456,"",
7457,53.0,2020-12-14 15:15:51.945
7458,113.0,2024-01-03 11:50:38.033
7459,105.0,2023-08-09 10:45:06.042
7460,66.2,2020-12-14 13:59:50.751
7461,54.2,2020-12-14 12:15:08.059
7462,48.6,2020-12-14 12:02:56.225
7463,52.0,2020-12-14 11:58:33.258
7464,46.4,2020-12-14 13:50:15.238
7465,40.2,2020-12-14 15:21:38.693
7466,62.6,2020-12-14 15:09:54.736
7467,52.6,2020-12-14 09:57:22.043
7468,99.5,2023-08-09 13:15:50.383
7469,112.0,2023-08-09 14:23:37.59
7470,52.0,2020-12-14 12:16:31.767
7471,167.0,2024-01-04 10:18:25.772
7472,115.0,2023-02-05 15:32:50.732
7473,41.6,2020-12-14 14:49:45.418
7474,63.4,2020-07-19 12:48:30.171
7475,62.4,2020-12-14 15:10:28.999
7476,51.2,2020-12-14 10:30:08.447
7477,60.8,2020-12-14 14:11:22.74
7478,53.6,2020-12-14 14:36:08.415
7479,51.2,2020-11-24 12:42:18.231
7480,54.0,2020-12-14 10:11:56.245
7481,103.0,2023-02-07 10:55:45.38
7482,112.0,2023-08-09 12:09:35.618
7483,94.5,2021-12-20 12:16:33.628
7484,45.8,2020-12-14 12:16:06.347
7485,110.0,2023-08-09 08:07:54.249
7486,40.8,2020-12-14 11:06:36.842
7487,51.4,2020-12-14 09:34:05.405
7488,102.0,2023-08-09 12:44:33.283
7489,59.2,2020-12-14 15:20:32.721
7490,68.0,2020-12-14 13:51:42.183
7491,104.0,2022-02-27 11:33:49.901
7492,51.8,2020-12-14 11:41:41.055
7493,49.8,2020-11-24 11:31:43.115
7494,"",
7495,60.0,2020-11-24 12:42:39.889
7496,48.8,2020-12-14 11:01:40.822
7497,65.8,2020-11-24 12:44:09.72
7498,53.4,2020-12-14 15:10:09.256
7499,64.6,2020-12-14 15:11:13.251
7500,105.0,2023-02-07 12:16:45.67
7501,46.2,2020-12-14 13:46:58.001
7502,113.0,2023-08-09 08:09:21.7
7503,58.6,2020-12-14 11:36:50.176
7504,80.5,2022-02-27 13:00:31.371
7505,62.8,2020-12-14 14:24:39.449
7506,66.4,2020-11-24 09:34:33.39
7507,98.5,2022-02-27 15:13:41.187
7508,90.5,2022-02-27 12:51:56.011
7509,59.8,2020-12-14 11:00:34.853
7510,65,2021-08-27 13:29:14.169
7511,89.0,2022-02-27 15:08:20.607
7512,52.4,2020-12-14 12:09:21.129
7513,65.2,2020-12-14 15:17:11.831
7514,102.0,2023-02-05 14:35:01.276
7515,64.0,2020-12-14 13:48:41.871
7516,54.2,2020-12-14 14:17:32.958
7517,55.2,2020-12-14 13:55:55.605
7518,59.5,2022-02-27 11:53:27.292
7519,52.2,2020-12-14 10:37:00.301
7520,56.4,2020-12-14 15:14:56.063
7521,21.4,2020-05-22 10:55:58.998
7523,45.2,2020-12-14 10:38:27.467
7524,46.6,2020-12-14 14:59:46.743
7525,59.4,2020-12-14 10:23:23.688
7526,46.8,2020-12-14 13:41:57.333
7527,52.6,2020-12-14 12:01:09.173
7528,60.6,2020-12-14 14:17:45.543
7529,55.2,2020-12-14 11:08:29.3
7530,62.2,2020-12-14 14:50:08.605
7531,59.2,2020-12-14 11:43:32.978
7532,"",
7533,59.4,2020-12-14 14:33:58.452
7534,112.0,2023-02-05 14:53:51.678
7535,104.0,2023-08-09 14:20:46.402
7536,62.4,2020-12-14 14:51:15.39
7537,"",
7538,68.2,2020-12-14 13:43:38.53
7539,52.0,2020-11-24 11:53:51.007
7540,56.4,2020-12-14 13:53:04.574
7541,58.6,2020-12-14 10:08:51.97
7542,60.0,2020-12-14 15:02:49.057
7543,58.6,2020-12-14 12:12:41.042
7544,45.8,2020-12-14 10:33:31.761
7545,53.6,2020-12-14 10:31:01.155
7547,108,2023-08-09 14:40:45.387
7548,47.0,2020-12-14 15:00:22.729
7549,"",
7550,56.8,2020-12-14 14:16:03.856
7551,55.0,2020-12-14 14:27:56.932
7552,52.2,2020-12-14 14:23:49.809
7553,66.4,2020-12-14 14:18:48.075
7554,64.2,2020-12-14 12:16:53.406
7555,52.0,2020-12-14 10:40:30.237
7556,55.2,2020-12-14 15:03:53.924
7557,64.2,2020-12-14 13:53:24.932
7558,83.2,2020-12-14 14:20:07.521
7559,"",
7560,43.4,2020-12-14 14:04:08.128
7561,47.8,2020-11-24 09:20:16.537
7562,60.8,2020-12-14 14:02:51.325
7563,106.0,2023-08-09 09:48:32.039
7564,65.4,2020-07-19 13:07:21.958
7565,49.4,2020-12-14 14:51:54.195
7566,52.4,2020-11-24 12:36:31.46
7567,63.8,2020-12-14 15:12:32.922
7568,55.0,2020-12-14 13:55:44.288
7569,104.0,2023-02-07 12:15:20.359
7570,48.2,2020-12-14 10:00:51.716
7571,"",
7572,108.0,2022-09-11 12:11:00.499
7573,72.6,2020-12-14 15:00:33.209
7574,117.0,2023-08-09 13:21:20.122
7575,62.4,2020-12-14 14:09:22.716
7576,"",
7577,67.2,2020-12-14 14:50:55.349
7578,60.4,2020-12-14 14:37:50.085
7579,59.6,2020-12-14 15:19:05.291
7580,56.8,2020-12-14 10:29:53.825
7581,54.6,2020-12-14 11:42:58.69
7582,77.2,2020-12-14 14:12:06.24
7583,65.6,2020-12-14 14:50:45.786
7584,89.5,2022-02-26 13:26:47.668
7585,48.0,2020-11-24 10:12:01.257
7586,47.4,2020-12-14 10:38:50.998
7587,97.0,2022-02-26 13:13:54.455
7588,96.5,2022-02-27 12:58:55.677
7589,49.2,2020-11-24 11:41:00.028
7590,"",
7591,89.5,2022-02-26 13:32:14.774
7592,55.4,2020-12-14 10:10:38.974
7593,98.5,2022-02-26 12:09:51.865
7594,66.5,2022-02-27 14:10:08.076
7595,67.4,2020-12-14 13:58:29.566
7596,69.4,2020-12-14 15:13:40.462
7598,48.0,2020-12-14 15:07:21.831
7599,59.4,2020-12-14 14:32:18.252
7600,12.4,2020-05-22 11:29:23.581
7601,53.4,2020-12-14 09:57:33.41
7602,69.8,2020-12-14 15:11:23.628
7603,70.2,2020-12-14 14:05:03.547
7604,90.0,2021-12-20 14:23:37.725
7605,54.0,2020-12-14 14:32:46.48
7606,67,2020-12-14 14:08:25.292
7607,63,2020-12-14 14:11:48.783
7608,106.0,2023-08-09 06:44:38.438
7609,56.8,2020-12-14 13:52:05.035
7610,107.0,2021-12-20 09:27:38.237
7611,64.2,2020-12-14 13:48:24.321
7612,49.8,2020-12-14 10:35:02.826
7613,51.2,2020-12-14 11:34:36.365
7614,66.8,2020-07-19 13:45:13.63
7615,67.2,2020-12-14 13:56:51.068
7616,58.6,2020-12-14 11:41:08.163
7617,100.0,2023-08-09 12:40:41.626
7619,80.0,2022-02-02 10:56:22.742
7620,60.2,2020-12-14 13:42:13.313
7621,61.6,2020-12-14 13:50:28.756
7622,70.0,2020-12-14 13:52:45.65
7623,58.6,2020-12-14 09:35:34.304
7624,44.0,2020-12-14 10:02:24.881
7625,55.2,2020-12-14 11:53:26.035
7626,86.0,2022-02-27 11:59:43.919
7627,91.5,2022-02-26 13:22:47.657
7628,55.0,2022-02-27 12:51:34.648
7629,62.0,2020-12-14 10:49:07.687
7630,73.8,2020-12-14 15:21:51.408
7631,69.8,2020-07-19 14:12:06.407
7632,50.6,2020-12-14 11:01:04.501
7633,79.5,2022-02-27 12:22:39.419
7634,51,2020-12-14 11:45:14.844
7635,53.4,2020-08-27 11:46:08.476
7636,44.0,2020-12-14 15:18:36.233
7637,58.2,2020-12-14 14:05:58.573
7638,63.0,2020-07-19 13:24:17.505
7639,52.0,2020-12-14 14:40:28.3
7640,54.2,2020-11-24 09:29:06.798
7641,61.6,2020-12-14 10:39:06.949
7642,147,2022-02-27 14:57:53.518
7643,98,2023-08-09 14:58:19.231
7644,134,2023-08-09 09:47:21.265
7646,56.5,2022-02-27 12:51:07.251
7647,108.0,2023-02-05 11:26:39.571
7648,53.5,2022-02-26 11:19:10.03
7649,114.0,2023-08-09 08:01:42.88
7650,62.0,2022-02-26 12:56:41.218
7651,65.0,2022-02-26 12:35:06.651
7652,99.0,2023-08-09 13:00:59.26
7653,52.0,2022-02-27 14:43:56.839
7654,42.0,2022-02-27 12:56:18.96
7655,59.5,2022-02-27 14:55:48.59
7656,"",
7657,59.5,2022-02-27 12:30:23.815
7658,43.5,2022-02-26 11:22:30.352
7659,65.0,2022-02-26 13:03:21.099
7660,41.0,2022-02-27 12:54:16.614
7661,54.0,2022-02-02 10:13:09.959
7662,60.0,2022-02-27 11:32:33.034
7663,101.0,2023-08-09 14:50:56.833
7664,52.0,2022-02-26 12:42:53.929
7665,61.5,2022-02-27 14:40:50.051
7666,"",
7667,61.0,2022-02-27 14:36:45.634
7669,"",
7670,"",
7671,106.0,2023-08-09 09:45:31.147
7672,55.5,2022-02-27 14:33:58.629
7673,60.5,2022-02-27 11:19:59.424
7674,48.5,2022-02-27 14:47:37.495
7675,45.5,2022-02-26 13:13:16.421
7676,69.5,2022-02-26 12:54:06.25
7677,65.5,2022-02-27 12:21:24.785
7678,46.0,2022-02-27 12:45:57.192
7679,45.5,2022-02-27 15:07:56.469
7681,"",
7682,"",
7683,58.5,2022-02-27 11:37:30.707
7684,50.5,2022-02-27 12:48:09.034
7685,61.5,2022-02-26 12:58:10.312
7686,114.0,2023-08-09 12:42:18.395
7687,63.5,2022-02-27 14:36:55.288
7688,56.5,2022-02-26 13:44:18.147
7689,138,2024-01-04 09:57:38.764
7690,47.5,2022-02-26 13:02:14.015
7691,47.5,2022-02-27 11:38:04.73
7692,42.5,2022-02-26 12:23:27.123
7693,53.0,2022-02-27 14:39:08.175
7694,50.0,2022-02-26 13:31:15.707
7695,97.0,2023-08-09 09:36:11.772
7696,115.0,2024-01-03 13:13:42.263
7697,63.0,2022-02-26 12:34:00.691
7698,58.0,2022-02-27 11:17:23.378
7699,50.5,2022-02-27 15:09:39.694
7700,111.0,2023-08-09 11:27:45.888
7702,51.5,2022-02-26 13:23:58.76
7703,58.5,2022-02-26 12:30:47.489
7704,57.0,2022-02-26 13:18:09.77
7705,99.5,2023-08-09 13:03:00.833
7706,64.5,2022-02-26 13:13:35.55
7707,62.0,2022-02-27 12:04:08.71
7708,93.0,2023-08-09 14:29:21.172
7709,53.5,2022-02-26 12:26:34.955
7710,"",
7711,64.5,2022-02-27 12:56:53.046
7712,57.0,2022-02-27 11:46:32.074
7713,57.0,2022-02-26 12:57:53.089
7714,51.0,2022-02-27 12:47:03.323
7715,"",
7716,63.0,2022-02-27 12:12:31.184
7717,"",
7718,44.0,2022-02-27 12:53:14.02
7719,117.0,2023-02-04 13:43:41.194
7720,75.5,2023-02-05 14:21:50.989
7721,67.5,2022-02-27 12:28:52.869
7722,46.0,2022-02-27 12:22:52.81
7723,53.5,2022-02-27 14:35:34.699
7724,"",
7725,69.0,2022-02-26 12:40:58.992
7726,"",
7727,57.5,2022-02-26 12:56:25.088
7728,58.5,2022-02-27 11:54:03.198
7729,52.0,2022-02-27 12:31:37.377
7730,56.5,2022-02-27 14:33:36.036
7731,97,2023-08-09 14:01:03.098
7732,"",
7733,59.0,2022-02-27 11:38:35.18
7734,54.5,2022-02-27 14:42:30.882
7735,113.0,2023-02-05 12:55:19.826
7736,"",
7737,46.5,2022-02-27 11:55:17.647
7738,62.0,2022-02-27 12:09:19.735
7739,58.5,2022-02-27 11:50:42.32
7740,"",
7741,60.5,2022-02-27 12:24:23.528
7742,52.0,2022-02-27 11:22:19.293
7743,"",
7744,56.5,2022-02-27 14:30:44.025
7745,93.5,2023-08-09 10:40:12.756
7746,"",
7747,"",
7748,69.0,2022-02-04 15:11:09.046
7749,97.5,2023-08-09 15:23:12.817
7750,56.0,2022-02-27 12:43:42.828
7751,50.0,2022-02-27 14:22:35.173
7752,"",
7753,65.0,2022-02-27 12:26:40.978
7754,64.0,2022-02-26 11:05:50.646
7755,"",
7756,62.0,2022-02-26 12:32:27.323
7757,31.5,2021-08-26 12:36:43.848
7758,42.0,2021-08-26 11:39:41.226
7759,58.0,2022-02-26 13:29:09.225
7760,52.5,2022-02-26 13:10:28.267
7761,99.5,2023-08-09 14:53:28.907
7762,54.5,2022-02-27 11:40:08.683
7763,61.0,2022-02-27 14:16:55.391
7764,"",
7765,"",
7766,61.5,2022-02-27 14:11:31.21
7767,45.5,2022-02-27 15:00:50.833
7768,50.0,2022-02-27 14:20:11.487
7769,46.5,2022-02-27 11:41:16.472
7770,48.5,2022-02-27 14:17:06.727
7771,67.5,2022-02-26 11:19:44.464
7772,57.0,2022-02-26 13:43:03.752
7773,49.5,2022-02-27 12:28:06.443
7774,"",
7776,"",
7777,59.0,2022-02-27 12:37:13.26
7778,53.5,2022-02-26 13:36:38.954
7779,63.5,2022-02-26 12:41:17.682
7780,"",
7781,62.0,2022-02-27 12:52:35.609
7782,66.0,2022-02-27 12:13:53.356
7783,56.0,2022-02-27 12:30:33.658
7784,51.5,2022-02-26 12:45:59.123
7785,49.5,2022-02-27 11:48:52.334
7786,60.0,2022-02-27 12:23:41.932
7787,63.0,2022-02-27 12:45:33.286
7788,48.0,2022-02-26 13:38:29.9
7789,56.5,2022-02-26 12:43:09.202
7790,87.0,2024-01-03 11:49:01.247
7791,44.0,2022-02-26 11:19:27.905
7792,49.5,2022-02-27 14:52:21.468
7793,53.5,2022-02-27 14:33:44.113
7794,45.5,2022-02-26 13:35:43.295
7795,53.5,2022-02-27 11:35:35.595
7796,54.5,2022-02-27 14:03:56.178
7797,"",
7798,55.0,2022-02-26 13:23:19.228
7799,44.5,2022-02-27 12:49:47.519
7800,"",
7801,116.0,2023-02-04 13:10:13.884
7802,"",
7803,57.0,2022-02-26 13:14:22.913
7804,52.5,2022-02-27 11:28:48.543
7805,"",
7806,110.0,2023-02-05 12:38:17.588
7807,61.5,2022-02-27 12:55:49.246
7808,50.5,2022-02-27 11:51:05.7
7809,45.5,2022-02-27 14:53:53.9
7810,97.0,2024-01-03 12:59:17.99
7811,56.0,2022-02-26 11:02:55.265
7812,53.5,2022-02-27 15:02:27.345
7813,57.0,2022-02-27 11:43:27.236
7814,54.0,2022-02-26 12:15:47.482
7815,37.5,2021-08-26 11:21:35.624
7816,"",
7817,54.5,2022-02-26 12:55:48.934
7818,61.5,2022-02-26 13:07:55.445
7819,131.0,2023-02-05 11:34:37.166
7820,63.0,2022-02-27 13:04:42.932
7821,39.5,2022-02-27 11:49:38.435
7822,59.5,2022-02-26 13:34:37.331
7823,67.5,2022-02-26 12:51:41.074
7824,114.0,2023-08-09 09:42:05.336
7825,57.0,2022-02-27 12:13:39.861
7826,51.5,2022-02-27 12:19:27.071
7827,59.5,2022-02-27 11:28:58.915
7828,59.5,2022-02-26 11:23:43.677
7829,56.0,2022-02-27 15:01:05.739
7830,62.0,2022-02-26 12:52:18.129
7831,99.0,2023-08-09 09:42:38.281
7832,52.5,2022-02-27 12:48:54.404
7833,57.5,2022-02-27 11:36:13.53
7834,54.0,2022-02-27 12:38:24.814
7835,57.5,2022-02-27 11:45:26.433
7837,101.0,2023-08-09 15:04:17.229
7838,52.0,2022-02-26 13:47:04.643
7839,58.0,2022-02-27 12:33:10.716
7840,103.0,2023-08-09 12:59:30.842
7841,55.0,2022-02-27 11:29:29.37
7842,67.5,2022-02-27 12:10:25.954
7843,59.5,2022-02-27 12:38:10.534
7844,54.0,2022-02-27 14:29:36.635
7845,42.5,2022-02-26 12:44:22.213
7846,52.5,2022-02-27 14:32:59.659
7847,56.0,2022-02-26 13:20:02.499
7848,65.5,2022-02-04 15:16:11.028
7849,39.5,2022-02-27 12:49:11.412
7850,82.5,2023-02-05 17:04:44.609
7851,61.5,2022-02-27 12:32:02.229
7852,59.5,2022-02-27 11:17:59.751
7853,47.5,2022-02-27 11:56:39.031
7854,"",
7855,45.5,2022-02-27 15:11:07.071
7856,51.0,2022-02-26 13:20:48.19
7857,127.0,2023-02-07 15:29:00.916
7858,"",
7859,59.0,2022-02-27 12:16:12.895
7861,61.0,2022-02-26 13:09:09.428
7862,52.0,2022-02-27 15:04:17.106
7863,"",
7864,55.0,2022-02-27 14:41:27.1
7865,49.0,2022-02-27 12:45:07.064
7866,52.5,2022-02-27 11:26:48.761
7867,103.0,2023-08-09 14:08:26.819
7868,114,2023-08-09 15:16:24.901
7869,48.5,2022-02-26 12:41:37.824
7870,57.5,2022-02-27 11:57:07.181
7871,52.0,2022-02-27 12:31:49.161
7872,56.0,2022-02-27 11:25:56.444
7873,57.0,2022-02-26 12:44:05.374
7874,67.5,2021-09-11 08:19:41.853
7875,"",
7877,59.0,2022-02-27 15:04:04.872
7878,53.0,2022-02-27 11:54:12.276
7879,64.0,2022-02-27 11:47:13.983
7880,154.0,2023-08-27 11:18:56.526
7882,48.0,2022-02-27 14:59:30.137
7883,59.0,2022-02-27 12:10:41.709
7884,162.0,2023-08-27 13:00:33.126
7885,"",
7887,128.0,2023-02-05 11:26:58.64
7888,54.5,2022-02-27 11:44:37.663
7889,"",
7890,65.0,2022-02-26 13:14:55.016
7891,48.5,2022-02-27 11:27:55.747
7892,70.0,2022-02-27 11:43:39.447
7893,54.5,2022-02-26 13:19:49.803
7894,48.5,2022-02-27 14:59:10.974
7895,45.0,2022-02-27 12:10:52.484
7896,47.0,2022-02-27 14:27:28.452
7898,54.5,2022-02-27 14:54:22.569
7899,58.0,2022-02-27 14:42:20.777
7900,62.0,2022-02-26 13:33:00.786
7901,55.0,2022-02-27 14:32:49.714
7902,"",
7903,"",
7904,"",
7905,"",
7906,"",
7907,152.0,2023-08-27 11:48:28.705
7908,119.0,2023-08-09 12:14:54.623
7909,58.0,2022-02-27 12:46:38.938
7910,39.5,2022-02-26 12:53:31.065
7911,"",
7912,127.0,2023-02-05 15:34:21.095
7914,54.5,2022-02-26 12:52:51.777
7915,55.5,2022-02-26 12:33:44.811
7916,48.5,2022-02-27 12:14:17.522
7917,52.0,2022-02-26 11:12:34.406
7918,53.5,2022-02-27 12:37:42.324
7919,53.0,2022-02-27 12:56:07.686
7920,62.5,2022-02-26 13:14:38.237
7921,"",
7922,54.0,2022-02-26 13:30:04.967
7923,59.5,2022-02-27 12:15:59.552
7924,"",
7925,"",
7926,130.0,2023-08-09 13:11:11.126
7927,41.0,2022-02-27 12:23:53.505
7928,57.5,2022-02-27 11:48:31.336
7929,"",
7930,"",
7931,47.0,2022-02-27 12:17:55.065
7932,65.0,2022-02-26 12:36:14.146
7934,60.5,2022-02-27 12:34:02.041
7935,"",
7936,41.5,2022-02-26 11:06:13.209
7937,102.0,2023-08-09 11:05:23.789
7938,57.0,2022-02-26 13:37:58.392
7939,59.5,2022-02-27 13:02:53.046
7940,66.0,2022-02-26 12:12:52.605
7941,53.0,2022-02-27 14:09:56.852
7942,43.0,2022-02-26 11:13:43.653
7943,42.5,2022-02-27 14:24:51.226
7944,37.0,2022-02-27 14:23:27.412
