animal_id,tag,rfid,dob,sex,breed_date,dam,dam_date
6298,OR01965,964001023946561,2019-03-20 00:00:00,Wether,,15141,2019-03-21 17:13:16.038
6299,15141BS,964001023946562,2019-03-20 00:00:00,Wether,,15141,2019-03-21 17:14:15.87
6300,OR01906,964001023946563,2019-03-20 00:00:00,Wether,,16102,2019-03-21 17:16:45.728
6301,OR01936,964001023946564,2019-03-20 00:00:00,Wether,,16102,2019-03-21 17:17:35.823
6302,OR01517,964001023946565,2019-03-20 00:00:00,Female,,17177,2019-03-21 17:19:37.046
6303,OR01750,964001023946566,2019-03-20 00:00:00,Wether,,17177,2019-03-21 17:21:06.284
6304,OR01932,964001023946568,2019-03-20 00:00:00,Wether,,17209,2019-03-21 17:23:28.433
6305,19140,964001023946567,2019-03-20 00:00:00,Female,,17209,2019-03-21 17:24:21.496
6306,11022SS,964001023946576,2019-03-20 00:00:00,Wether,,11022,2019-03-21 17:28:01.541
6307,19127,964001023946569,2019-03-20 00:00:00,Female,2021-08-28 12:07:01.801,16258,2019-03-21 17:31:23.637
6308,102,964001023946579,2019-03-20 00:00:00,Male,,13081,2019-03-21 17:34:09.763
6309,OR01643,964001023946577,2019-03-21 00:00:00,Female,,17273,2019-03-22 12:08:44.813
6310,OR01739,964001023946575,2019-03-21 00:00:00,Wether,,16049,2019-03-22 12:15:48.131
6311,OR01916,964001023946578,2019-03-21 00:00:00,Wether,,16049,2019-03-22 12:17:05.206
6312,OR02036,964001023946570,2019-03-21 00:00:00,M,,16059,2019-03-22 12:20:57.854
6313,16024AS,964001023946574,2019-03-21 00:00:00,Wether,,16024,2019-03-22 12:24:37.526
6314,OR02001,964001023946573,2019-03-21 00:00:00,Female,,16024,2019-03-22 12:25:49.838
6315,16090AS,964001023946571,2019-03-21 00:00:00,Wether,,16090,2019-03-22 12:32:43.101
6316,16090BD,964001023946572,2019-03-21 00:00:00,Female,,16090,2019-03-22 12:34:22.633
6317,OR02010,964001023946531,2019-03-21 00:00:00,Female,,16267,2019-03-22 12:43:03.84
6318,OR01546,964001023946530,2019-03-21 00:00:00,Female,,16267,2019-03-22 12:44:34.977
6319,19011,964001023946533,2019-03-21 00:00:00,Female,2021-08-28 09:59:57.651,14106,2019-03-22 12:47:17.765
6320,OR01673,964001023946534,2019-03-20 00:00:00,Female,,17129,2019-03-22 12:52:35.672
6321,OR01652,964001023946532,2019-03-19 00:00:00,Female,,16218,2019-03-22 12:57:12.453
6322,15146A,964001023946535,2019-03-21 00:00:00,M,,15146,2019-03-22 13:00:52.656
6323,088,964001023946536,2019-03-21 00:00:00,Male,,15146,2019-03-22 13:02:10.894
6324,13069AS,964001023946537,2019-03-21 00:00:00,Wether,,13069,2019-03-22 13:05:27.765
6325,OR01780,964001023946538,2019-03-21 00:00:00,Wether,,13069,2019-03-22 13:06:40.702
6326,OR01911,964001023946520,2019-03-21 00:00:00,Wether,,16178,2019-03-22 13:37:11.069
6327,OR01918,964001023946539,2019-03-21 00:00:00,Wether,,16178,2019-03-22 13:38:45.525
6328,OR01925,964001023946521,2019-03-21 00:00:00,Wether,,16178,2019-03-22 13:39:52.288
6329,OR01825,964001023946522,2019-03-20 00:00:00,Wether,,17180,2019-03-22 13:42:43.945
6330,OR02039,964001023946523,2019-03-21 00:00:00,M,,16107,2019-03-22 13:47:44.814
6331,OR01656,964001023946524,2019-03-21 00:00:00,Female,,16143,2019-03-22 13:52:58.618
6332,OR01629,964001023946525,2019-03-21 00:00:00,Female,,16143,2019-03-22 13:55:46.715
6333,OR01798,964001023946526,2019-03-21 00:00:00,Wether,,12032,2019-03-22 13:59:32.691
6334,19104,964001023946527,2019-03-21 00:00:00,Female,2021-08-28 10:28:50.543,16173,2019-03-22 14:01:49.969
6335,19068,964001035779459,2019-03-21 00:00:00,Female,2021-08-28 08:24:00.967,16221,2019-03-22 14:04:08.885
6336,OR01987,964001023946529,2019-03-21 00:00:00,Female,,16221,2019-03-22 14:06:45.588
6337,14093SS,964001023946689,2019-03-21 00:00:00,Wether,,14093,2019-03-22 14:10:08.734
6338,OR01839,964001023946688,2019-03-21 00:00:00,Wether,,17159,2019-03-22 14:13:41.723
6339,OR01835,964001023946687,2019-03-21 00:00:00,Wether,,17159,2019-03-22 14:14:37.268
6340,OR01559,964001023946686,2019-03-21 00:00:00,Female,,17286,2019-03-22 14:17:21.116
6341,OR01950,964001023946684,2019-03-21 00:00:00,Wether,,17286,2019-03-22 14:19:10.007
6342,16043AD,964001023946685,2019-03-21 00:00:00,Female,,16043,2019-03-22 14:23:38.886
6343,19056,964001023946682,2019-03-21 00:00:00,Female,2021-08-28 10:47:30.266,16043,2019-03-22 14:26:37.889
6344,OR02013,964001023946681,2019-03-21 00:00:00,Female,,17218,2019-03-22 14:34:35.742
6345,OR01959,964001023946378,2019-03-21 00:00:00,Wether,,17218,2019-03-22 14:35:56.215
6346,16152AD,964001023946683,2019-03-21 00:00:00,Female,,16152,2019-03-22 14:41:13.352
6347,19093,964001035780508,2019-03-21 00:00:00,Female,2021-08-28 09:12:30.537,16152,2019-04-03 13:48:10.437
6348,OR01738,964001023946691,2019-03-21 00:00:00,Wether,,13071,2019-03-22 14:53:07.756
6349,OR01545,964001023946692,2019-03-21 00:00:00,Female,,13071,2019-03-22 14:54:09.966
6350,19006,964001023946693,2019-03-21 00:00:00,Female,2021-08-27 16:39:09.346,14049,2019-03-22 14:56:17.321
6351,19019,964001023946694,2019-03-21 00:00:00,Female,,15030,2019-03-22 14:59:39.761
6352,OR01575,964001023946695,2019-03-21 00:00:00,Female,,16261,2019-03-22 15:01:14.855
6353,19087,964001023946696,2019-03-21 00:00:00,Female,2021-08-28 10:35:52.124,16261,2019-03-22 15:03:58.614
6354,OR01684,964001027783514,2019-03-21 00:00:00,Female,,16261,2019-03-22 15:05:08.981
6355,OR02034,964001023946698,2019-03-21 00:00:00,M,,16041,2019-03-22 15:07:24.186
6356,17077SS,964001023946699,2019-03-21 00:00:00,Wether,,17077,2019-03-22 15:09:33.75
6357,OR01993,964001023946610,2019-03-21 00:00:00,Female,,16185,2019-03-22 15:11:43.962
6358,OR01653,964001023946611,2019-03-22 00:00:00,Female,,17130,2019-03-23 08:57:32.934
6359,OR01837,964001023946612,2019-03-22 00:00:00,Wether,,17130,2019-03-23 08:58:59.723
6360,19108,964001023946613,2019-03-22 00:00:00,Female,2021-08-28 10:02:53.749,14137,2019-03-23 09:04:22.387
6361,OR01846,964001023946615,2019-03-22 00:00:00,Wether,,12087,2019-03-23 09:06:30.7
6362,OR01976,964001023946360,2019-03-22 00:00:00,Female,,12087,2019-03-23 09:07:07.919
6363,OR02012,964001027783519,2019-03-22 00:00:00,Female,,12044,2019-03-23 09:12:31.235
6364,13063BS,964001023946617,2019-03-22 00:00:00,Wether,,12044,2019-03-23 09:12:23.919
6365,OR01972,964001023946619,2019-03-22 00:00:00,Wether,,17023,2019-03-23 09:18:55.925
6366,OR01583,964001023946618,2019-03-22 00:00:00,Female,,17023,2019-03-23 09:19:57.339
6367,OR01954,964001023946600,2019-03-22 00:00:00,Wether,,17300,2019-03-23 09:23:03.134
6368,OR01953,964001023946601,2019-03-22 00:00:00,Wether,,17300,2019-03-23 09:23:40.371
6369,19067,964001023946602,2019-03-22 00:00:00,Female,,16016,2019-03-23 09:27:33.744
6370,OR01658,964001023946603,2019-03-22 00:00:00,Female,,15072,2019-03-23 09:30:07.084
6371,OR01712,964001023946604,2019-03-22 00:00:00,Wether,,15072,2019-03-23 09:32:25.04
6372,OR02029,964001023946605,2019-03-22 00:00:00,M,,16111,2019-03-23 09:34:53.315
6373,16111B,964001023946607,2019-03-22 00:00:00,Female,,16111,2019-03-23 09:37:58.288
6374,OR01989,964001023946606,2019-03-22 00:00:00,Female,,17071,2019-03-23 09:42:49.362
6375,OR01535,964001023946608,2019-03-22 00:00:00,Female,,16120,2019-03-23 09:58:27.139
6376,OR01647,964001023946609,2019-03-22 00:00:00,Female,,16120,2019-03-23 09:59:11.656
6377,17271AS,964001023946640,2019-03-22 00:00:00,Wether,,17271,2019-03-23 10:03:02.008
6378,16099AS,964001023946642,2019-03-22 00:00:00,Wether,,16099,2019-03-23 10:08:29.615
6379,OR01975,964001023946641,2019-03-22 00:00:00,Female,,16099,2019-03-23 10:10:34.314
6380,OR01823,964001023946643,2019-03-22 00:00:00,Wether,,17253,2019-03-23 10:12:27.235
6381,16034A,964001023946644,2019-03-22 00:00:00,Male,,16034,2019-03-23 10:14:31.877
6382,19034,964001023946645,2019-03-22 00:00:00,Female,2021-08-27 17:38:01.919,16034,2019-03-23 10:15:23.09
6383,OR01601,964001023946647,2019-03-22 00:00:00,Female,,15091,2019-03-23 10:18:38.391
6384,15091BS,964001023946646,2019-03-22 00:00:00,Wether,,15091,2019-03-23 10:19:19.723
6385,12042AD,964001023946649,2019-03-22 00:00:00,Wether,,12042,2019-03-23 10:21:36.521
6386,OR01748,964001023946648,2019-03-22 00:00:00,Wether,,12042,2019-03-23 10:23:06.909
6387,19177,964001023946659,2019-03-22 00:00:00,Female,,13015,2019-03-23 10:28:44.162
6388,OR01659,964001023946658,2019-03-22 00:00:00,Female,,13015,2019-03-23 10:29:30.142
6389,OR01538,964001023946650,2019-03-22 00:00:00,Female,,17051,2019-03-23 10:31:59.709
6390,19134,964001023946651,2019-03-22 00:00:00,Female,2021-08-28 09:49:50.113,17051,2019-03-23 10:33:24.85
6391,19126,964001023946652,2019-03-22 00:00:00,Female,2021-08-28 13:04:28.539,14141,2019-03-23 10:42:07.634
6392,OR01713,964001023946657,2019-03-22 00:00:00,Wether,,12085,2019-03-23 10:47:31.902
6393,OR01513,964001023946653,2019-03-22 00:00:00,Female,,12085,2019-03-23 10:48:22.631
6394,19113,964001023946654,2019-03-22 00:00:00,Female,2021-08-28 13:07:30.652,16105,2019-03-23 10:50:04.284
6395,16105BS,964001023946655,2019-03-22 00:00:00,Wether,,16105,2019-03-23 10:51:10.157
6396,16242BS,964001023946489,2019-03-22 00:00:00,Wether,,16242,2019-03-23 10:58:31.744
6397,OR01829,964001023946487,2019-03-22 00:00:00,Wether,,15004,2019-03-23 11:00:24.643
6398,OR01956,964001023946488,2019-03-22 00:00:00,Wether,,15004,2019-03-23 11:01:52.637
6399,19066,964001023946486,2019-03-22 00:00:00,Female,,16123,2019-03-23 11:05:34
6400,16048AS,964001023946485,2019-03-22 00:00:00,Wether,,16048,2019-03-23 11:08:30.053
6401,OR02030,964001023946484,2019-03-22 00:00:00,M,,15032,2019-03-23 11:12:44.863
6402,OR01948,964001023946482,2019-03-22 00:00:00,Wether,,17143,2019-03-23 11:15:33.33
6403,OR01683,964001023946483,2019-03-22 00:00:00,Female,,17143,2019-03-23 11:16:21.738
6404,OR01718,964001023946481,2019-03-22 00:00:00,Wether,,17281,2019-03-23 11:18:47.704
6405,19146,964001023946480,2019-03-22 00:00:00,Female,2021-08-27 11:38:58.967,17281,2019-03-23 11:19:41.06
6406,OR01523,964001023946499,2019-03-22 00:00:00,Female,,17322,2019-03-23 11:22:23.845
6407,OR01898,964001023946497,2019-03-22 00:00:00,Wether,,17086,2019-03-23 11:25:39.303
6408,OR01605,964001023946498,2019-03-22 00:00:00,Female,,17086,2019-03-23 11:26:36.745
6409,19097,964001023946496,2019-03-22 00:00:00,Female,,13013,2019-03-23 11:28:55.784
6410,19098,964001023946495,2019-03-22 00:00:00,Female,2021-08-27 17:26:32.16,15135,2019-03-23 11:30:22.563
6411,OR02035,964001023946494,2019-03-22 00:00:00,M,,12104,2019-03-23 11:33:12.829
6412,19115,964001023946493,2019-03-22 00:00:00,Female,,16239,2019-03-23 11:37:04.002
6413,16239A,964001023946492,2019-03-22 00:00:00,Male,,16239,2019-03-23 11:38:46.008
6414,17016SS,964001023946490,2019-03-22 00:00:00,Wether,,17016,2019-03-23 11:40:42.317
6415,19221,964001023946491,2019-03-23 00:00:00,Female,2021-08-28 13:02:46.751,17118,2019-05-07 12:06:28.431
6416,OR01646,964001023946721,2019-03-23 00:00:00,Female,,16025,2019-05-07 12:10:54.746
6417,OR01680,964001023946720,2019-03-23 00:00:00,Female,,16025,2019-05-07 12:11:13.513
6418,OR01964,964001023946722,2019-03-23 00:00:00,Wether,,15023,2019-05-07 10:59:08.119
6419,15023DEAD,964001023946724,2023-03-19 00:00:00,Male,,15023,2024-01-12 09:04:52.552
6420,19037,964001023946723,2019-03-23 00:00:00,Female,,15023,2019-05-07 11:00:34.024
6421,OR01847,964001023946725,2019-03-24 00:00:00,Wether,,17040,2019-04-03 14:00:37.43
6422,OR01708,964001023946726,2019-03-24 00:00:00,Wether,,17040,2019-04-03 14:01:36.516
6423,OR024105,964001035779235,2019-03-23 00:00:00,Male,,16247,2019-05-07 10:47:20.783
6424,OR01779,964001023946728,2019-03-23 00:00:00,Wether,,16168,2019-04-03 13:49:02.95
6425,19133,964001023946727,2019-03-23 00:00:00,Female,,16168,2020-01-30 20:52:00.59
6426,OR02016,964001023946376,2019-03-24 00:00:00,Female,,17260,2019-04-03 16:51:31.369
6427,17260BS,964001023946730,2019-03-24 00:00:00,Wether,,17260,2019-04-03 16:53:50.801
6428,OR01927,964001023946732,2019-03-23 00:00:00,Wether,,17262,2019-04-06 11:22:13.979
6429,OR01787,964001023946733,2019-03-23 00:00:00,Wether,,17262,2019-03-28 08:14:42.198
6430,OR01875,964001023946734,2019-03-24 00:00:00,Wether,,16043,2019-04-03 14:02:33.012
6431,19065,964001023946735,2019-03-23 00:00:00,Female,,15016,2019-04-06 11:20:55.365
6432,OR02031,964001023946736,2019-03-23 00:00:00,M,,15161,2019-03-24 14:54:25.657
6433,OR01622,964001023946737,2019-03-23 00:00:00,Female,,15161,2019-03-24 14:53:10.34
6434,19002,964001023946738,2019-03-23 00:00:00,Female,2021-08-28 07:59:35.799,13087,2019-03-24 14:56:51.325
6435,19120,964001023946739,2019-03-23 00:00:00,Female,2021-08-28 08:43:29.929,14057,2019-03-24 15:00:25.721
6436,19036,964001023946550,2019-03-23 00:00:00,Female,2021-08-28 13:37:06.603,17229,2019-03-24 16:01:59.363
6437,16046S,964001023946551,2019-03-24 00:00:00,M,,16046,2019-03-24 16:08:03.596
6438,19161,964001023946552,2019-03-23 00:00:00,Female,2021-08-28 08:02:15.836,15044,2019-03-24 16:10:53.029
6439,19028,964001023946553,2019-03-23 00:00:00,Female,2021-08-28 11:03:06.28,16238,2019-03-24 16:15:16.274
6440,OR01529,964001023946554,2019-03-23 00:00:00,Female,,17194,2019-03-24 16:18:22.884
6441,OR02025,964001023946555,2019-03-23 00:00:00,M,,17194,2019-03-24 17:40:30.791
6442,OR01859,964001023946556,2019-03-23 00:00:00,Wether,,17313,2019-03-25 14:46:21.475
6443,17313BB,964001023946557,2019-03-23 00:00:00,Female,,17313,2019-03-25 14:47:30.326
6444,14021AD,964001023946559,2019-03-24 00:00:00,Wether,,14021,2019-03-25 14:53:08.021
6445,OR01711,964001023946558,2019-03-24 00:00:00,Wether,,14021,2019-03-25 14:54:04.623
6446,OR01522,964001023946549,2019-03-24 00:00:00,Female,,16019,2019-03-25 14:57:02.724
6447,16019BS,964001023946548,2019-03-24 00:00:00,Wether,,16019,2019-05-07 12:07:17.359
6448,OR01772,964001023946547,2019-03-23 00:00:00,Wether,,17092,2019-03-25 15:03:35.324
6449,OR01866,964001023946546,2019-03-23 00:00:00,Wether,,17092,2019-03-25 15:04:54.006
6450,17217AS,964001023946516,2019-03-24 00:00:00,Wether,,17217,2019-03-25 15:06:46.468
6451,19080,964001023946542,2019-03-24 00:00:00,Female,,16244,2019-03-25 15:12:10.652
6452,OR01988,964001023946543,2019-03-24 00:00:00,Female,,16244,2019-03-25 15:13:22.933
6453,19026,964001023946541,2019-03-24 00:00:00,Female,,17290,2019-03-25 15:15:22.722
6454,OR01754,964001023946544,2019-03-24 00:00:00,Wether,,17290,2019-03-25 15:16:58.294
6455,17046AS,964001023946540,2019-03-23 00:00:00,Wether,,17046,2019-03-25 15:21:39.964
6456,OR01889,964001023946388,2019-03-23 00:00:00,Wether,,16001,2019-03-25 15:27:06.02
6457,OR02028,964001023946389,2019-03-23 00:00:00,M,,16001,2019-03-25 15:28:24.022
6458,19021,964001023946387,2019-03-24 00:00:00,Female,,12068,2019-03-25 15:31:54.353
6459,091,964001023946383,2019-03-26 00:00:00,Male,,13049,2019-03-29 14:19:40.99
6460,19138,964001023946384,2019-03-26 00:00:00,Female,2021-08-27 16:43:54.158,15066,2019-03-29 14:22:42.807
6461,OR01548,964001023946385,2019-03-26 00:00:00,Female,,15066,2019-03-29 14:26:12.309
6462,16230AS,964001023946386,2019-03-28 00:00:00,Wether,,16230,2019-03-29 14:29:55.609
6463,19129,964001035779220,2019-03-28 00:00:00,Female,2021-08-27 14:44:59.947,16230,2019-03-29 14:30:59.373
6464,OR01687,964001023946514,2019-03-28 00:00:00,Female,,15133,2019-03-29 14:39:42.555
6465,OR01970,964001023946392,2019-03-28 00:00:00,Wether,,15133,2019-03-29 14:41:00.117
6466,19186,964001023946382,2019-03-25 00:00:00,Female,,17257,2019-03-29 14:44:08.879
6467,OR01762,964001023946393,2019-03-28 00:00:00,Wether,,17315,2019-03-29 14:47:21.082
6468,OR01782,964001023946394,2019-03-28 00:00:00,Wether,,17315,2019-03-29 14:48:34.284
6469,OR01498,964001023946395,2019-03-28 00:00:00,Female,,17284,2019-03-29 14:51:59.576
6470,OR01942,964001023946396,2019-03-29 00:00:00,Wether,,16250,2019-03-30 14:20:59.692
6471,19198,964001023946397,2019-03-29 00:00:00,Female,2021-08-28 13:00:10.959,16250,2019-03-30 14:22:52.075
6472,OR01532,964001023946398,2019-03-29 00:00:00,Female,,16149,2019-03-30 14:27:04.84
6473,OR01599,964001023946399,2019-03-29 00:00:00,Female,,16149,2019-03-30 14:28:24.351
6474,14121A,964001023946438,2019-03-29 00:00:00,Wether,,14121,2019-03-30 14:31:19.204
6475,OR01974,964001023946439,2019-03-29 00:00:00,Female,,14121,2019-03-30 14:32:17.581
6476,OR02006,964001023946437,2019-03-29 00:00:00,Female,,17137,2019-03-30 14:35:06.541
6477,OR01551,964001023946436,2019-03-29 00:00:00,Female,,17137,2019-03-30 14:36:39.67
6478,OR01967,964001023946434,2019-03-30 00:00:00,Wether,,17239,2019-04-01 10:55:52.474
6479,OR01537,964001023946435,2019-03-30 00:00:00,Female,,17239,2019-04-01 10:57:06.674
6480,OR01628,964001023946433,2019-03-30 00:00:00,Female,,14120,2019-04-01 10:59:33.474
6481,OR01957,964001023946432,2019-03-30 00:00:00,Wether,,14120,2019-04-01 11:00:44.454
6482,OR02000,964001023946430,2019-03-30 00:00:00,Female,,17256,2019-04-01 11:03:00.864
6483,OR01558,964001023946431,2019-03-30 00:00:00,Female,,17256,2019-04-01 11:04:25.252
6484,OR01934,964001023946428,2019-03-30 00:00:00,Wether,,14031,2019-04-01 11:07:16.644
6485,OR01791,964001023946429,2019-03-30 00:00:00,Wether,,14031,2019-04-01 11:08:26.437
6486,OR01915,964001023946427,2019-03-29 00:00:00,Wether,,16189,2019-04-01 11:11:51.486
6487,OR01657,964001023946426,2019-03-29 00:00:00,Female,,16189,2019-04-01 11:12:56.088
6488,OR01884,964001023946424,2019-03-28 00:00:00,Wether,,17146,2019-04-01 11:16:10.013
6489,OR01784,964001023946425,2019-03-28 00:00:00,Wether,,17146,2019-04-12 15:07:17.454
6490,12117SS,964001023946423,2019-03-28 00:00:00,Wether,,12117,2019-04-01 11:19:33.031
6491,OR01931,964001023946422,2019-03-31 00:00:00,Wether,,15070,2019-04-01 11:23:51.966
6492,19022,964001023946420,2019-03-31 00:00:00,Female,,15070,2019-04-01 11:25:00.593
6493,15070E,964001023946421,2019-03-31 00:00:00,M,,15070,2019-04-01 11:26:26.159
6494,OR01895,964001023946351,2019-04-01 00:00:00,Wether,,17050,2019-04-02 12:57:50.666
6495,OR01586,964001023946350,2019-04-01 00:00:00,Female,,17050,2019-04-02 12:59:36.04
6496,19142,964001023946352,2019-04-02 00:00:00,Female,2021-08-27 17:37:10.491,16231,2019-04-05 13:52:42.963
6497,OR01512,964001023946353,2019-04-02 00:00:00,Female,,16231,2019-04-05 13:55:40.024
6498,OR01792,964001023946354,2019-04-02 00:00:00,Wether,,16067,2019-04-05 13:58:02.369
6499,19042,964001023946355,2019-04-02 00:00:00,Female,,16067,2019-04-05 14:00:10.321
6500,OR01533,964001023946365,2019-04-02 00:00:00,Female,,17306,2019-04-05 14:04:26.252
6501,OR01639,964001023946357,2019-03-31 00:00:00,Female,,15129,2019-04-05 14:06:52.516
6502,OR01606,964001023946359,2019-04-03 00:00:00,Female,,16245,2019-04-05 14:10:33.625
6503,OR01588,964001023946358,2019-04-03 00:00:00,Female,,16245,2019-04-05 14:12:55.267
6504,OR01735,964001023946348,2019-04-03 00:00:00,Wether,,9022,2019-04-05 14:22:55.437
6505,19101,964001023946349,2019-04-03 00:00:00,Female,,9022,2019-04-05 14:24:39.782
6506,19031,964001023946346,2019-04-03 00:00:00,Female,2021-08-27 17:14:41.048,10008,2019-04-05 14:28:41.475
6507,9002BS,964001023946347,2019-04-03 00:00:00,Wether,,10008,2019-04-05 14:30:11.237
6508,OR02027,964001023946345,2019-04-03 00:00:00,M,,14040,2019-04-05 14:32:46.301
6509,OR02040,964001027783495,2019-04-03 00:00:00,M,,17099,2019-04-05 14:38:49.362
6510,19159,964001023946342,2019-04-03 00:00:00,Female,,17201,2019-04-05 14:41:27.705
6511,19072,964001023946340,2019-04-06 00:00:00,Female,2021-08-28 15:06:04.181,16172,2019-04-08 10:34:14.104
6512,OR01990,964001023946341,2019-04-06 00:00:00,Female,,16172,2019-04-08 10:36:17.32
6513,17101AS,964001023946343,2019-04-06 00:00:00,Wether,,17101,2019-04-08 10:38:39.397
6514,19010,964001023946400,2019-04-06 00:00:00,Female,,17101,2019-04-08 10:39:57.193
6515,OR01595,964001023946401,2019-04-05 00:00:00,Female,,14074,2019-04-08 10:45:00.102
6516,OR01999,964001023946402,2019-04-05 00:00:00,Female,,14074,2019-04-08 10:47:40.101
6517,OR01977,964001023946403,2019-04-05 00:00:00,Female,,17321,2019-04-08 10:50:08.422
6518,OR01881,964001023946404,2019-04-05 00:00:00,Wether,,17321,2019-04-08 10:51:43.13
6519,10007A,964001023946405,2019-04-07 00:00:00,M,,10007,2019-04-08 10:55:13.419
6520,10007B,964001023946406,2019-04-07 00:00:00,M,,10007,2019-04-08 10:56:29.929
6521,19119,964001023946407,2019-04-03 00:00:00,Female,,17277,2019-04-10 09:51:58.809
6522,19075,964001023946408,2019-04-08 00:00:00,Female,2021-08-28 13:05:29.554,17295,2019-04-10 09:58:29.097
6523,16196A,964001023946409,2019-04-08 00:00:00,Wether,,16196,2019-04-10 10:00:38.115
6524,OR01591,964001023946500,2019-04-08 00:00:00,Female,,16196,2019-04-10 10:01:48.607
6525,17122BS,964001023946501,2019-04-08 00:00:00,Wether,,17122,2019-04-10 10:05:13.168
6526,OR01501,964001023946504,2019-04-09 00:00:00,Female,,17079,2019-04-10 10:07:15.309
6527,OR01912,964001023946503,2019-04-09 00:00:00,Wether,,17079,2019-04-10 10:09:02.742
6528,OR01732,964001023946505,2019-04-09 00:00:00,Wether,,11024,2019-04-10 10:11:23.432
6529,OR01726,964001023946506,2019-04-09 00:00:00,Wether,,11024,2019-04-10 10:12:16.474
